"IDs","Gender","Age","Latino","Race","Income","Marital","zip","city","state","latitude","longitude"
"CIPGRPMNSWB9",1,57,FALSE,4,4,"Married","89199","Las Vegas","NV",35.927901,-114.972061
"CIPGRPMT6636",2,66,FALSE,5,5,"Single","80122","Littleton","CO",39.582604,-104.95834
"CIPGRPMVL9H4",1,35,FALSE,5,1,"Married","76420","Albany","TX",33.036724,-98.595422
"CIPGRQTR53H6",1,29,FALSE,1,1,"Single","48765","Turner","MI",44.147192,-83.73723
"CIPGRQTLS5R1",2,39,FALSE,5,7,"Married","72099","Little Rock Air Force Base","AR",34.908539,-92.11722
"CIPGRQTP9ZN7",2,57,FALSE,5,3,"Single","40328","Gravel Switch","KY",37.561722,-85.0227
"CIPGRQTQ7V21",1,32,FALSE,5,1,"Single","93610","Chowchilla","CA",37.100417,-120.27864
"CIPGRQV7H7V9",2,54,FALSE,5,1,"Married","74038","Jennings","OK",36.164934,-96.56083
"CIPGRQVLQ896",1,67,FALSE,5,3,"Single","85001","Phoenix","AZ",33.703967,-112.351835
"CIPGRQVNWVM1",1,41,TRUE,4,4,"Single","79301","Earth","TX",34.230527,-102.41085
"CIPGRQTRZPK6",1,38,TRUE,5,5,"Married","62233","Chester","IL",37.921816,-89.82842
"CIPGRKNDQBW5",1,66,FALSE,5,6,"Married",NA,NA,NA,NA,NA
"CIPGRQVVSHY1",2,63,FALSE,5,5,"Married","49696","Traverse City","MI",44.816178,-85.575147
"CIPGRQVXT6N8",2,31,FALSE,5,1,"Married","95950","Grimes","CA",39.070128,-121.8981
"CIPGRQW66HZ8",2,51,FALSE,5,5,"Married","83650","Murphy","ID",43.135267,-116.46584
"CIPGRQWBZ8Q8",2,26,FALSE,5,2,"Single","13260","Syracuse","NY",43.02143,-76.197701
"CIPGRQVRNB20",1,37,FALSE,5,5,"Single","17922","Auburn","PA",40.594185,-76.13162
"CIPGRQWFFD57",2,56,FALSE,5,5,"Married","72102","McRae","AR",35.125583,-91.82508
"CIPGRQWCH9J6",2,23,FALSE,5,5,"Single","31782","Putney","GA",31.543065,-84.219594
"CIPGRS434F28",2,44,FALSE,4,1,"Single","46965","Oakford","IN",40.412741,-86.101484
"CIPGRS4CB2Q0",2,42,FALSE,3,5,"Married","33661","Tampa","FL",27.871964,-82.438841
"CIPGRQWDW262",1,39,FALSE,2,5,"Single","43130","Lancaster","OH",39.712887,-82.61216
"CIPGRS4K7KC6",2,23,FALSE,5,5,"Married","99102","Albion","WA",46.793604,-117.25208
"CIPGRS4MNP85",1,23,TRUE,5,2,"Single","33388","Fort Lauderdale","FL",26.120714,-80.25326
"CIPGRS4R2X89",1,33,TRUE,5,7,"Single","89710","Carson City","NV",39.167833,-119.776409
"CIPGRS4KFXV5",2,32,TRUE,5,7,"Married","56025","Easton","MN",43.764111,-93.90534
"CIPGRS4JJPN2",2,58,FALSE,5,5,"Married","89114","Las Vegas","NV",36.011339,-115.101508
"CIPGRS4QM946",1,37,FALSE,4,5,"Married","49655","Leroy","MI",44.023714,-85.44877
"CIPGRS4K2ZM2",2,67,FALSE,2,7,"Married","25005","Amma","WV",38.552755,-81.24219
"CIPGRS5BXRV2",1,38,FALSE,5,4,"Married","47469","West Baden Springs","IN",38.584248,-86.61296
"CIPGRTC3J5W4",1,67,FALSE,1,4,"Single","52407","Cedar Rapids","IA",42.079415,-91.599215
"CIPGRTC3HJK0",2,52,TRUE,5,1,"Single","97756","Redmond","OR",44.272796,-121.19173
"CIPGRTC9BPG6",2,74,FALSE,5,4,"Single","63171","Saint Louis","MO",38.6531,-90.243462
"CIPGRTC7FHJ4",2,41,FALSE,5,3,"Single","60706","Harwood Heights","IL",41.96418,-87.81686
"CIPGRTC92NX9",2,45,FALSE,5,4,"Single","76878","Santa Anna","TX",31.722813,-99.2959
"CIPGRTCDYHV8",2,52,FALSE,5,6,"Married","74182","Tulsa","OK",36.139826,-96.029725
"CIPGRTCCTCP6",2,29,FALSE,3,3,"Single","72832","Coal Hill","AR",35.435619,-93.67368
"CIPGRTCK2RJ5",2,32,FALSE,5,6,"Married","28455","Nakina","NC",34.11045,-78.6608
"CIPGRTCC48H9",2,23,FALSE,5,4,"Married","75152","Palmer","TX",32.425222,-96.68103
"CIPGRTCKLHY1",2,34,FALSE,5,3,"Married","56357","Oak Park","MN",45.699995,-93.80256
"CIPGRTCP3WD4",1,39,FALSE,5,6,"Single","77703","Beaumont","TX",30.112312,-94.11736
"CIPGRTCR27R1",2,38,TRUE,5,7,"Single","52052","Guttenberg","IA",42.765031,-91.11376
"CIPGRTCTC3T2",2,56,TRUE,5,5,"Married","47982","State Line","IN",40.196628,-87.5271
"1F9BHOXY",2,41,FALSE,2,4,"Single","70607","Lake Charles","LA",30.129908,-93.19632
"CIPGRTCRTQY9",1,66,FALSE,4,6,"Married","08027","Gibbstown","NJ",39.824159,-75.28187
"CIPGRTCWWXK9",1,26,FALSE,3,5,"Married","88422","Gladstone","NM",36.353757,-103.96571
"CIPGRTCXSBY0",1,34,FALSE,5,7,"Married","68739","Hartington","NE",42.624108,-97.25267
"CIPGRTD5RNF2",1,66,FALSE,3,5,"Married","36301","Dothan","AL",31.180076,-85.4045
"CIPGRVKNJHM8",1,35,TRUE,5,3,"Married","72837","Dover","AR",35.460782,-93.10863
"CIPGRVKQSZ24",1,26,FALSE,1,6,"Single","65083","Ulman","MO",38.142363,-92.43502
"CIPGRVKYSRX8",2,61,FALSE,3,2,"Married","36268","Munford","AL",33.51179,-85.94756
"CIPGRVKX3K27",2,56,TRUE,5,5,"Married","71839","Garland City","AR",33.312764,-93.71734
"CIPGRVKX5XD2",2,66,FALSE,5,1,"Single","29202","Columbia","SC",34.022921,-81.02886
"CIPGRVKZJ3T4",1,41,FALSE,5,4,"Single","45433","Dayton","OH",39.813743,-84.05898
"CIPGRVL29C86",2,42,FALSE,5,6,"Married","63338","Cottleville","MO",38.750949,-90.536784
"CIPGRVL7ZQ24",2,33,FALSE,4,2,"Single","48861","Mulliken","MI",42.733673,-84.92575
"CIPGRVLCFVB3",1,37,TRUE,1,5,"Married","95346","Mi Wuk Village","CA",38.079632,-120.16872
"CIPGRVKZF4T1",2,44,FALSE,5,6,"Married","70041","Buras","LA",29.351783,-89.51381
"CIPGRVLRN272",2,56,FALSE,2,5,"Single","63375","Perryville","MO",37.73473,-89.856609
"CIPGRVLHDWV1",1,35,FALSE,5,5,"Married","62083","Rosamond","IL",39.354674,-89.19993
"CIPGRVLJQJD2",2,23,FALSE,2,1,"Single","10069","New York","NY",40.775477,-73.9905
"CIPGRVLKB6V6",1,56,FALSE,5,4,"Married",NA,NA,NA,NA,NA
"CIPGRVLK4347",2,39,TRUE,3,3,"Single","73569","Terral","OK",33.916049,-97.8621
"CIPGRVLJRVH2",2,56,FALSE,4,1,"Married","39160","Sallis","MS",33.002813,-89.75296
"CIPGRKP4KFR6",2,39,FALSE,3,1,"Married","91403","Sherman Oaks","CA",34.152513,-118.46396
"CIPGRVLK8W66",2,38,FALSE,5,6,"Single","35552","Detroit","AL",34.061266,-88.15462
"CIPGRWSKN4K1",1,32,TRUE,5,6,"Married",NA,NA,NA,NA,NA
"CIPGRWSL4HD6",2,33,FALSE,5,4,"Married","30339","Atlanta","GA",33.87507,-84.46615
"CIPGRWSQPVB4",2,57,FALSE,5,1,"Single","57188","Sioux Falls","SD",43.674582,-96.79134
"CIPGRVKNW2N3",1,66,TRUE,5,5,"Married","75011","Carrollton","TX",32.767268,-96.777626
"CIPGRY26BB51",2,41,FALSE,3,2,"Single","62901","Carbondale","IL",37.707763,-89.19246
"CIPGRY29CLM8",2,35,TRUE,3,4,"Married","80308","Boulder","CO",40.027672,-105.3868
"CIPGRY2CSP34",1,52,FALSE,5,1,"Single","01340","Colrain","MA",42.673371,-72.73104
"CIPGRY2RJLX7",1,29,FALSE,5,4,"Single","27630","Thomasville","NC",35.875344,-80.081269
"CIPGRZ7ZWFL0",2,26,FALSE,4,6,"Married","73142","Oklahoma City","OK",35.605785,-97.63042
"CIPGRZ84SCR8",2,29,TRUE,5,4,"Married","64459","Helena","MO",39.917997,-94.64152
"CIPGRZ89XLM2",2,66,TRUE,5,4,"Single","82731","Weston","WY",44.799642,-105.24695
"CIPGRZ8DRPD8",2,35,FALSE,2,4,"Single","93245","Lemoore","CA",36.312075,-119.80349
"CIPGRZ8KH2R4",1,54,FALSE,5,6,"Married","30312","Atlanta","GA",33.745739,-84.3764
"CIPGRZ8RTZX8",2,42,FALSE,5,7,"Married","41030","Crittenden","KY",38.788439,-84.602
"CIPGRZ8SVXD5",2,71,FALSE,3,6,"Single","40593","Lexington","KY",38.028269,-84.471505
"CIPGS2RJ2PQ8",1,54,FALSE,5,7,"Married","65239","Cairo","MO",39.522573,-92.43041
"CIPGS2RM3VD3",1,39,TRUE,3,4,"Single","06910","Stamford","CT",41.039147,-73.559118
"CIPGS2RLJBL1",2,56,TRUE,5,1,"Single","31756","Hartsfield","GA",31.177174,-83.96555
"CIPGS2HSFKC9",2,66,FALSE,4,4,"Single","72669","Pindall","AR",36.087461,-92.88803
"CIPGS3FSSSQ0",1,34,FALSE,4,5,"Single","48426","Decker","MI",43.50461,-83.06289
"CIPGS3FTYH62",1,32,FALSE,2,4,"Single","06447","Marlborough","CT",41.637066,-72.46252
"CIPGS3FT2BW1",2,52,TRUE,3,6,"Single","98664","Vancouver","WA",45.62104,-122.57947
"CIPGS3R3RTF6",1,38,FALSE,3,6,"Single","40243","Louisville","KY",38.237155,-85.53657
"CIPGS3R2BLF5",2,56,FALSE,5,4,"Single","84415","Ogden","UT",41.255285,-111.956721
"CIPGS3R7WN35",2,23,FALSE,2,6,"Single","21779","Rohrersville","MD",39.431058,-77.66169
"CIPGS3RB3CY0",2,35,TRUE,5,2,"Single","06266","South Windham","CT",41.670349,-72.16028
"CIPGS3RLT238",1,67,FALSE,5,6,"Married","74748","Kenefic","OK",34.163069,-96.47772
"CIPGS3RMY245",1,32,FALSE,5,4,"Single","05483","Sheldon","VT",44.884125,-72.9751
"CIPGS3RVTNR6",2,42,FALSE,4,3,"Single","72129","Prattsville","AR",34.330808,-92.54349
"CIPGS3RTZ980",2,32,FALSE,4,1,"Married","19152","Philadelphia","PA",40.059611,-75.04837
"CIPGS3R57776",2,38,FALSE,2,7,"Single","83025","Teton Village","WY",43.443851,-110.694002
"CIPGS3H2PY80",2,45,FALSE,4,3,"Married","72396","Wynne","AR",35.229779,-90.83237
"CIPGS3HCC3H5",1,63,FALSE,5,4,"Married","01004","Amherst","MA",42.384494,-72.513183
"CIPGS3HH7WF1",1,41,TRUE,5,6,"Single","88325","High Rolls Mountain Park","NM",32.902131,-105.81338
"CIPGS3HPMN86",2,66,FALSE,5,7,"Single","49203","Jackson","MI",42.227536,-84.40913
"CIPGS3HL5CX5",1,32,TRUE,4,5,"Married","28258","Charlotte","NC",35.26002,-80.804151
"CIPGRY24TVY5",2,54,FALSE,5,5,"Married","27835","Greenville","NC",35.588523,-77.353092
"CIPGS3HBMXB0",2,41,FALSE,5,6,"Married","88046","Mesilla","NM",32.267993,-106.805867
"CIPGS3HR8TM8",2,31,FALSE,5,4,"Single","18050","Flicksville","PA",40.693376,-75.471156
"CIPGS3HWSN53",2,32,TRUE,5,4,"Single","61361","Sheffield","IL",41.400837,-89.74444
"CIPGS3HWRX81",2,56,FALSE,5,4,"Single","67856","Garfield","KS",38.140691,-100.415419
"CIPGS3HJHTT0",1,23,TRUE,5,7,"Married","27813","Black Creek","NC",35.633996,-77.93311
"CIPGS3J3L2Q3",2,41,FALSE,5,1,"Single","95140","Mount Hamilton","CA",37.388718,-121.63845
"CIPGS3J5L8M3",2,52,FALSE,5,5,"Married","98830","Mansfield","WA",47.880616,-119.54481
"CIPGS3HVDZJ0",2,44,TRUE,5,1,"Single","46904","Kokomo","IN",40.469625,-86.11894
"CIPGS3JQ9YJ4",2,52,FALSE,5,7,"Single","41344","Lerose","KY",37.502641,-83.62117
"CIPGS3K37HL0",2,66,FALSE,5,4,"Married","73142","Oklahoma City","OK",35.605785,-97.63042
"CIPGS3K2XMC8",1,29,FALSE,5,5,"Married","64688","Wheeling","MO",39.808311,-93.37642
"CIPGS3K4X3B5",1,44,TRUE,5,7,"Married","33471","Moore Haven","FL",26.844989,-81.1105
"CIPGS3K6L2N4",1,74,TRUE,3,5,"Married","98380","Seabeck","WA",47.596122,-122.89456
"CIPGS3KC6CR0",1,67,TRUE,4,6,"Married","52320","Olin","IA",42.003337,-91.14736
"CIPGS3KF5D39",1,67,FALSE,5,5,"Married","64501","Saint Joseph","MO",39.766144,-94.84504
"CIPGS3KKJ926",1,32,FALSE,5,4,"Married","35502","Jasper","AL",33.901993,-87.293888
"CIPGS3KNJRX1",2,58,TRUE,5,4,"Married","53584","Sextonville","WI",43.279435,-90.287566
"CIPGS3KNKBM6",1,22,TRUE,5,6,"Single","29724","Lando","SC",34.774347,-81.00994
"CIPGS3KY8PG9",1,31,FALSE,5,7,"Single","95703","Applegate","CA",38.995732,-120.99703
"CIPGS3KYK6Y4",2,66,FALSE,3,5,"Single","42715","Breeding","KY",36.954911,-85.39553
"CIPGS3L5N6Q9",2,66,FALSE,4,5,"Married","43447","Millbury","OH",41.5678,-83.433
"CIPGS3LB6R68",1,45,FALSE,5,6,"Single","88263","Malaga","NM",32.079363,-103.972
"CIPGS3LC5D97",2,31,FALSE,5,6,"Married","36082","Troy","AL",31.816474,-85.964713
"CIPGS3LCP3R1",1,39,FALSE,5,5,"Married","62707","Springfield","IL",39.757896,-89.66363
"CIPGS3L42S20",2,35,FALSE,3,4,"Single","71480","Urania","LA",31.861708,-92.29141
"CIPGS3LC54T0",2,71,FALSE,4,4,"Single","33835","Bradley","FL",27.710056,-81.95196
"CIPGS3LRX474",1,42,FALSE,5,4,"Married","36476","River Falls","AL",31.356774,-86.54879
"CIPGS3LF5YR3",1,71,FALSE,5,5,"Single","27937","Gates","NC",36.501152,-76.78039
"CIPGS3LKY3V7",1,38,TRUE,5,1,"Single","16222","Dayton","PA",40.8739,-79.24188
"CIPGS3LJQ830",2,38,FALSE,3,5,"Married","36919","Silas","AL",31.779344,-88.30045
"CIPGS3LLSWP3",2,26,FALSE,5,2,"Single","65656","Galena","MO",36.771898,-93.48394
"CIPGS3LMK4D8",1,28,FALSE,4,1,"Single","13838","Sidney","NY",42.304177,-75.39563
"CIPGS3LXPR65",1,35,FALSE,3,6,"Married","88312","Alto","NM",33.420542,-105.63599
"CIPGS3R762C5",2,29,FALSE,5,5,"Married","54645","Mount Sterling","WI",43.31493,-90.9287
"CIPGS3R7WZ64",1,66,TRUE,3,6,"Married","50057","Columbia","IA",41.185045,-93.1683
"CIPGS3TWTDZ3",2,45,FALSE,5,6,"Single","87545","Los Alamos","NM",35.863858,-106.295255
"CIPGS3R552B1",2,29,FALSE,5,6,"Single","51603","Shenandoah","IA",40.738309,-95.149305
"CIPGS3YMC243",2,44,TRUE,2,2,"Married","81620","Avon","CO",39.63298,-106.51534
"CIPGS43Z8V66",1,71,FALSE,3,6,"Married","20610","Barstow","MD",38.444727,-76.533026
"CIPGS4439RL2",1,54,FALSE,5,7,"Married","78387","Sinton","TX",28.054995,-97.5133
"CIPGS442R3S3",2,23,TRUE,2,4,"Married","35034","Brent","AL",32.915182,-87.21488
"CIPGS44SFNJ1",2,22,FALSE,4,4,"Married","67520","Bison","KS",38.573848,-99.18943
"CIPGS44X95N0",2,66,FALSE,5,5,"Single","33140","Miami Beach","FL",25.814225,-80.13085
"CIPGS44ZVXH6",2,23,FALSE,5,5,"Single","49895","Wetmore","MI",46.191294,-86.64901
"CIPGS452M5T4",2,39,FALSE,5,6,"Single","15086","Warrendale","PA",40.661431,-80.09304
"CIPGS452HYZ5",2,34,FALSE,5,3,"Single","76654","Leroy","TX",31.553646,-97.203166
"CIPGS4564H61",2,45,FALSE,5,1,"Single","49637","Grawn","MI",44.647716,-85.70649
"CIPGS459V6X0",2,52,TRUE,5,4,"Single","78235","San Antonio","TX",29.33906,-98.42793
"CIPGS45HDYB8",2,52,FALSE,4,7,"Married","47629","Newburgh","IN",38.06242,-87.245214
"CIPGS45RF6F3",1,56,TRUE,5,5,"Single","32826","Orlando","FL",28.584177,-81.18634
"CIPGS45K4H51",1,61,FALSE,4,6,"Married","33325","Fort Lauderdale","FL",26.112924,-80.32097
"CIPGS45K43N3",2,32,FALSE,4,5,"Married","17607","Lancaster","PA",40.0185,-76.297582
"CIPGS45JHQD2",2,56,TRUE,3,6,"Married","85142","Queen Creek","AZ",33.16,-111.59
"CIPGS45MB5B4",1,32,FALSE,5,5,"Single","17843","Beaver Springs","PA",40.762675,-77.07752
"CIPGS45RSHW3",1,37,FALSE,4,4,"Single","79706","Midland","TX",31.880341,-101.96324
"CIPGS3R592V3",1,71,FALSE,5,7,"Married","99503","Anchorage","AK",61.19026,-149.89341
"CIPGS463WKM2",2,66,FALSE,2,4,"Single","52766","Nichols","IA",41.473955,-91.31035
"CIPGS4674766",2,26,TRUE,5,2,"Single","38002","Arlington","TN",35.272386,-89.71198
"CIPGS46F38S3",2,42,TRUE,5,5,"Single","84151","Salt Lake City","UT",40.668068,-111.908297
"CIPGS46YQ9B6",2,23,FALSE,5,4,"Married","59221","Fairview","MT",47.900376,-104.13403
"CIPGS474FMN9",2,71,FALSE,2,5,"Single","08752","Seaside Park","NJ",39.920268,-74.07967
"CIPGS47746W9",2,41,TRUE,5,4,"Single","78202","San Antonio","TX",29.428132,-98.46279
"CIPGS47B7M70",2,52,TRUE,5,1,"Single","61546","Manito","IL",40.442037,-89.78797
"CIPGS47FZ720",2,56,FALSE,5,6,"Married","15251","Pittsburgh","PA",40.434436,-80.024817
"CIPGS4K3BT44",2,28,FALSE,5,5,"Married","14564","Victor","NY",42.980323,-77.42022
"CIPGS4K3T4Z4",2,52,FALSE,2,7,"Single","26271","Hendricks","WV",39.042297,-79.60611
"CIPGS4ZVTWC8",2,56,FALSE,5,5,"Single","33663","Tampa","FL",27.871964,-82.438841
"CIPGS4ZTSWM2",1,71,FALSE,3,4,"Married","42633","Monticello","KY",36.801922,-84.82841
"CIPGS4ZXYS82",1,38,FALSE,5,6,"Single","56303","Saint Cloud","MN",45.568516,-94.19251
"CIPGS567XQJ5",1,57,FALSE,2,5,"Married","43526","Hicksville","OH",41.30569,-84.74496
"CIPGS569YDP2",2,38,FALSE,5,4,"Married","06786","Terryville","CT",41.676415,-73.00836
"CIPGS56943F5",2,23,TRUE,5,4,"Single","52322","Oxford","IA",41.6896,-91.76183
"CIPGS569SBD0",1,64,FALSE,5,6,"Married","58008","Barney","ND",46.304176,-96.99819
"CIPGS56CPD46",1,41,TRUE,4,5,"Single","23452","Virginia Beach","VA",36.839209,-76.09333
"CIPGS56FSM97",2,66,FALSE,5,4,"Single","76660","Malone","TX",31.928342,-96.88213
"CIPGSKSL47K0",1,23,FALSE,5,1,"Married","60642","Chicago","IL",41.9,-87.65
"CIPGSKSKLYJ9",1,23,FALSE,5,4,"Single","21767","Maugansville","MD",39.697894,-77.74514
"CIPGSKSZVWD8",2,52,FALSE,4,4,"Single","29457","Johns Island","SC",32.84885,-79.85773
"CIPGSKSYH3H6",1,31,FALSE,5,2,"Single","77565","Kemah","TX",29.541285,-95.02996
"CIPGSKX7F452",2,61,FALSE,2,3,"Married","36850","Camp Hill","AL",32.799998,-85.64621
"CIPGSKWBDF99",1,64,FALSE,5,7,"Single","29572","Myrtle Beach","SC",33.765136,-78.79097
"CIPGSKYL87Z9",2,44,FALSE,3,7,"Single","44503","Youngstown","OH",41.100296,-80.64962
"CIPGSKYM8X90",2,32,FALSE,5,4,"Single","68661","Schuyler","NE",41.472784,-97.06915
"CIPGSKYJB5V1",2,44,TRUE,5,4,"Married","38587","Walling","TN",35.869657,-85.61165
"CIPGSL2P3XH6",2,28,TRUE,5,5,"Married","97416","Camas Valley","OR",43.054446,-123.6864
"CIPGSL2R6SJ8",2,67,FALSE,3,3,"Single","04766","Perham","ME",46.869762,-68.2929
"CIPGSL2VYJF1",2,34,TRUE,4,4,"Single","66432","Havensville","KS",39.496479,-96.07717
"CIPGSL2TY7W9",2,31,FALSE,5,5,"Single","19115","Philadelphia","PA",40.09261,-75.04118
"CIPGSL4SDCN3",1,32,TRUE,5,2,"Single","19472","Sassamansville","PA",40.339207,-75.57372
"CIPGSKSZF8P8",2,44,FALSE,5,4,"Single","08022","Columbus","NJ",40.079952,-74.70684
"CIPGSLJ4VLY3",1,33,FALSE,5,3,"Single","62830","Dix","IL",38.441538,-88.96888
"CIPGSLRLTMW9",2,42,FALSE,4,4,"Married","24869","North Spring","WV",37.551372,-81.84229
"CIPGSL2NKR20",2,56,TRUE,1,6,"Single","49682","Suttons Bay","MI",44.993085,-85.63635
"CIPGSLVDDH39",2,42,TRUE,5,3,"Single","55981","Wabasha","MN",44.374261,-92.04204
"CIPGSLXRLMD6",2,54,FALSE,3,5,"Married",NA,NA,NA,NA,NA
"CIPGSLTT9LQ4",2,41,FALSE,3,2,"Married","60127","Milton","IL",41.878878,-88.134469
"CIPGSM68PTZ0",2,33,FALSE,5,7,"Single","30070","Porterdale","GA",33.576043,-83.89821
"CIPGSLZPBR58",1,54,FALSE,5,7,"Married","43030","Jacksontown","OH",39.968846,-82.430017
"CIPGSM5QCS32",1,34,TRUE,4,6,"Married","07829","Buttzville","NJ",40.84335,-74.985914
"CIPGSMBJSRN7",1,29,TRUE,4,5,"Married","98356","Morton","WA",46.562676,-122.29514
"CIPGSM66MH62",1,56,FALSE,2,6,"Married","78050","Leming","TX",29.072689,-98.48916
"CIPGSLZQ5NB1",1,33,FALSE,3,7,"Single","37032","Cedar Hill","TN",36.522355,-87.02542
"CIPGSMBM7S83",1,32,FALSE,2,5,"Married","27506","Buies Creek","NC",35.406513,-78.73848
"CIPGSNLJ3ZT1",1,66,FALSE,3,7,"Married","60597","Fox Valley","IL",41.839679,-88.088716
"CIPGSNJX3KR2",1,39,TRUE,3,6,"Single","55302","Annandale","MN",45.246631,-94.11692
"CIPGSNR3DFS0",2,34,FALSE,5,7,"Single","65032","Eugene","MO",38.351597,-92.3956
"CIPGSNR2ZX67",1,52,FALSE,4,6,"Single","62663","Manchester","IL",39.544196,-90.32677
"CIPGSNLJCMM5",2,29,FALSE,5,6,"Single","85297","Gilbert","AZ",33.272322,-111.714171
"CIPGSMBM96S5",2,71,FALSE,4,1,"Single","59739","Lima","MT",44.712015,-112.25568
"CIPGSNR4RS33",2,52,TRUE,5,4,"Single","74056","Pawhuska","OK",36.764056,-96.32123
"CIPGSNR86TL3",2,41,FALSE,2,4,"Married","48770","Whittemore","MI",44.246004,-83.81849
"CIPGSMW8PZJ0",2,22,TRUE,5,4,"Single","05058","Post Mills","VT",43.884626,-72.26075
"CIPGSNS3JZH8",1,35,FALSE,2,4,"Married","70353","Dulac","LA",29.384672,-90.69689
"CIPGSNQM65X1",1,35,TRUE,2,1,"Married","32214","Jacksonville","FL",30.34494,-81.683107
"CIPGSNS2S839",2,71,FALSE,2,7,"Married","21705","Frederick","MD",39.469961,-77.392139
"CIPGSNR6X3B1",2,29,TRUE,3,4,"Single","72729","Evansville","AR",35.797242,-94.47662
"CIPGSNS7XY48",1,57,FALSE,5,4,"Married","80751","Sterling","CO",40.633845,-103.21574
"CIPGSNS4PX97",2,52,FALSE,5,7,"Married","76486","Perrin","TX",33.024726,-98.05788
"CIPGSNXKWPT3",1,44,FALSE,2,5,"Married","03810","Alton Bay","NH",43.478917,-71.28776
"CIPGSNXZJDJ6",1,26,FALSE,3,5,"Married","91773","San Dimas","CA",34.103341,-117.81814
"CIPGSPYM7CB0",1,44,TRUE,5,3,"Single","68366","Greenwood","NE",40.974167,-96.43555
"CIPGSQDTDR75",2,58,TRUE,5,3,"Married","02209","Boston","MA",42.338947,-70.919635
"CIPGSQDTSD20",1,67,FALSE,5,4,"Married","46860","Fort Wayne","IN",41.093763,-85.070713
"CIPGSS6SH6T5",1,74,FALSE,5,7,"Single","73177","Oklahoma City","OK",35.551409,-97.407537
"CIPGSS7R2925",2,71,FALSE,5,6,"Single","62054","Kane","IL",39.192501,-90.34541
"CIPGSS84QF92",1,44,FALSE,3,6,"Married","07841","Great Meadows-Vienna","NJ",40.863567,-74.869538
"CIPGSQ244HW4",1,44,TRUE,5,4,"Married","92403","San Bernardino","CA",34.839964,-115.967051
"CIPGSSSYZJ23",2,32,FALSE,5,6,"Single","43812","Coshocton","OH",40.270198,-81.86761
"CIPGSSXSZK51",2,58,FALSE,3,2,"Single","06783","Roxbury","CT",41.557711,-73.30816
"CIPGSSXQWPJ2",2,66,TRUE,5,5,"Married","55706","Babbitt","MN",47.688083,-91.91856
"CIPGSSXYSVD8",1,38,FALSE,2,5,"Married","33306","Fort Lauderdale","FL",26.165212,-80.11379
"CIPGSSXTWHT7",2,44,FALSE,2,6,"Single","50117","Hamlin","IA",41.671777,-94.84924
"CIPGSSXYF657",1,37,FALSE,3,5,"Single","30580","Turnerville","GA",34.676584,-83.43578
"CIPGSSZCX873",2,34,FALSE,5,7,"Married","51441","Deloit","IA",42.113042,-95.31482
"CIPGST2LRZY3",1,35,FALSE,5,7,"Married","91748","Rowland Heights","CA",33.985012,-117.89705
"CIPGST2PR3D1",1,57,FALSE,5,6,"Single","17754","Montoursville","PA",41.271098,-76.90382
"CIPGSTLM4NM6",2,41,FALSE,5,1,"Married","11233","Brooklyn","NY",40.676938,-73.91858
"CIPGSTLPDBD0",2,31,FALSE,5,2,"Single","82932","Farson","WY",42.026986,-109.40903
"CIPGSTMXRSH9",1,61,FALSE,3,5,"Single","45325","Farmersville","OH",39.685116,-84.42307
"CIPGSTMZMXK4",2,64,FALSE,5,1,"Single","44021","Burton","OH",41.442863,-81.14404
"CIPGST4HHLW1",2,57,FALSE,5,4,"Single","47978","Rensselaer","IN",40.962747,-87.13684
"CIPGSTMYVTM7",2,29,FALSE,5,5,"Single","03584","Lancaster","NH",44.483756,-71.54999
"CIPGSTYBQ7M6",1,35,FALSE,2,4,"Married","06119","W Hartford","CT",41.76255,-72.72839
"CIPGSTZ5MYH1",2,32,FALSE,5,4,"Married","50338","Des Moines","IA",41.672687,-93.572173
"CIPGSTZ7XF47",2,35,FALSE,2,4,"Single","67128","Rago","KS",37.436662,-98.03131
"CIPGSSVWNJF2",2,45,FALSE,2,6,"Married","14858","Lindley","NY",42.03128,-77.13413
"CIPGSV4H49S8",2,67,TRUE,4,4,"Single","63136","Saint Louis","MO",38.73835,-90.26154
"CIPGSV4LVPK7",1,34,FALSE,5,4,"Single","27314","Prospect Hill","NC",36.285009,-79.19809
"CIPGSV5NN4Q5",1,29,FALSE,5,5,"Single","76086","Weatherford","TX",32.77516,-97.77987
"CIPGSVK38RY7",1,39,FALSE,5,4,"Married","11252","Brooklyn","NY",40.645099,-73.945032
"CIPGSVK2QS82",2,52,FALSE,5,5,"Single","17527","Gap","PA",40.008814,-75.99195
"CIPGSVKW4VP2",2,71,FALSE,5,7,"Single","25115","Kanawha Falls","WV",38.136263,-81.20064
"CIPGSV62SRK4",2,38,TRUE,4,4,"Single","66442","Fort Riley","KS",39.074628,-96.80662
"CIPGSVK3L6H9",2,29,FALSE,4,4,"Single","54495","Wisconsin Rapids","WI",44.376507,-89.90771
"CIPGSWFZXDK3",2,29,TRUE,5,5,"Single","37388","Tullahoma","TN",35.357522,-86.21484
"CIPGSWPN94J6",2,32,TRUE,5,4,"Married","24133","Patrick Springs","VA",36.677978,-80.13511
"CIPGSWPNTQH6",2,23,TRUE,5,5,"Single","90083","Los Angeles","CA",33.786594,-118.298662
"CIPGSWR53VY6",1,26,FALSE,4,1,"Single","24082","Critz","VA",36.625817,-80.13542
"CIPGSWTJYR26",1,61,FALSE,5,2,"Single","14210","Buffalo","NY",42.866708,-78.83139
