"StoreID","Longitude","Latitude","StoreName","Address","City","State","Phone.Number","POSInstalled","OwnershipStatus","TransactionTotal"
989,-124.18995,40.777268,"McDonalds PlayPlace-Eureka,CA","3450 South Broadway"," Eureka","CA"," (707) 442-5981","Old-school","Owned",1842029.493
990,-119.154134,36.29727,"McDonalds-Exeter,CA","1109 W Visalia Rd"," Exeter","CA"," (559) 592-5810","Installed","Franchise",1809969.112
991,-121.27163,38.66372,"McDonalds-Fair Oaks,CA","7900 Madison Ave"," Fair Oaks","CA"," (916) 967-8267","Installed","Franchise",1870671.533
992,-121.22708,38.66378,"McDonalds-Fair Oaks,CA","8888 Madison Ave"," Fair Oaks","CA"," (916) 967-2575","Old-school","Owned",2111731.649
993,-122.08376,38.23732,"McDonalds [WM]-Fairfield,CA","300 Chadbourne Rd [WM]"," Fairfield","CA"," (707) 421-2644","Installed","Franchise",1913658.256
994,-122.06638,38.24908,"McDonalds-Fairfield,CA","699 Beck Ave"," Fairfield","CA"," (707) 421-9137","Installed","Franchise",2079321.811
995,-122.06623,38.2585,"McDonalds-Fairfield,CA","3080 Travis Blvd"," Fairfield","CA"," (707) 422-1044","Installed","Franchise",1406647.919
996,-122.05412,38.2583,"McDonalds-Fairfield,CA","1455 Travis Blvd"," Fairfield","CA"," (707) 429-2339","Installed","Franchise",1862091.31
997,-122.03397,38.26929,"McDonalds-Fairfield,CA","2212 N Texas St"," Fairfield","CA"," (707) 421-2867","Installed","Franchise",1627365.707
998,-122.12587,38.22253,"McDonalds PlayPlace-Fairfield,CA","4400 Central Pl"," Fairfield","CA"," (707) 864-1001","Installed","Owned",1658235.935
999,-117.2511,33.37316,"McDonalds PlayPlace-Fallbrook,CA","1050 S Main Ave"," Fallbrook","CA"," (760) 728-6359","Old-school","Franchise",1795074.531
1000,-119.214089,36.32657,"McDonalds-Farmersville,CA","16250 Ave 295"," Farmersville","CA"," (559) 741-1794","Installed","Franchise",1818382.091
1001,-118.933063,34.376434,"McDonalds-Fillmore,CA","908 Ventura St"," Fillmore","CA"," (805) 524-4122","Old-school","Owned",2532452.794
1002,-120.626364,36.638261,"McDonalds-Firebaugh,CA","46330 Panoche Rd"," Firebaugh","CA"," (559) 659-6918","Installed","Franchise",1875964.005
1003,-121.16646,38.67084,"McDonalds [WM]-Folsom,CA","1018 Riley St [WM]"," Folsom","CA"," (916) 983-8678","Installed","Owned",1478493.241
1004,-121.12363,38.65463,"McDonalds-Folsom,CA","2757 E Bidwell St"," Folsom","CA"," (916) 984-6305","Installed","Franchise",2414303.197
1005,-121.18964,38.64338,"McDonalds PlayPlace-Folsom,CA","170 Iron Point Rd"," Folsom","CA"," (916) 351-9201","Old-school","Owned",1982580.195
1006,-121.17869,38.68472,"McDonalds PlayPlace-Folsom,CA","6612 Folsom Auburn Rd"," Folsom","CA"," (916) 987-0151","Old-school","Owned",2116695.913
1007,-121.16161,38.67192,"McDonalds PlayPlace-Folsom,CA","697 E Bidwell St"," Folsom","CA"," (916) 983-7715","Old-school","Owned",2048507.363
1008,-117.428386,34.106512,"McDonalds [WM]-Fontana,CA","17251 Foothill Blvd [WM]"," Fontana","CA"," (909) 428-7988","Old-school","Owned",1667850.536
1009,-117.4899,34.10666,"McDonalds-Fontana,CA","14454 Foothill Blvd"," Fontana","CA"," (909) 429-7810","Installed","Franchise",2097710.049
1010,-117.43822,34.18388,"McDonalds-Fontana,CA","3870 Sierra Ave"," Fontana","CA"," (909) 349-1262","Old-school","Owned",2081154.175
1011,-117.435413,34.069546,"McDonalds-Fontana,CA","10143 Sierra Ave"," Fontana","CA"," (909) 428-7932","Installed","Owned",1827796.173
1012,-117.431699,34.13767,"McDonalds-Fontana,CA","17017 Sierra Lakes Pkwy"," Fontana","CA"," (909) 574-2087","Old-school","Owned",2053333.864
1013,-117.48663,34.04214,"McDonalds PlayPlace-Fontana,CA","11663 Cherry Ave"," Fontana","CA"," (909) 854-5266","Old-school","Owned",1474584.368
1014,-117.45462,34.1064,"McDonalds PlayPlace-Fontana,CA","16063 Foothill Blvd"," Fontana","CA"," (909) 854-3269","Old-school","Owned",1891488.024
1015,-121.34195,38.6868,"McDonalds-Foothill Farms,CA","5301 Elkhorn Blvd"," Foothill Farms","CA"," (916) 331-2126","Installed","Owned",2147472.399
1016,-117.665203,33.680666,"McDonalds PlayPlace-Foothill Ranch,CA","26692 Portola Pkwy"," Foothill Ranch","CA"," (949) 460-0203","Installed","Franchise",1830985.253
1017,-118.94827,34.98458,"McDonalds-Fort Tejon,CA","5852 Dennis Mccarthy Dr"," Fort Tejon","CA"," (661) 858-2127","Installed","Franchise",1994876.65
1018,-124.146489,40.583455,"McDonalds PlayPlace-Fortuna,CA","761 S Fortuna Blvd"," Fortuna","CA"," (707) 725-9530","Installed","Franchise",1726843.365
1019,-122.27148,37.56305,"McDonalds-Foster City,CA","1101 Triton Dr"," Foster City","CA"," (650) 341-4832","Installed","Franchise",2043795.057
1020,-117.953855,33.687548,"McDonalds PlayPlace-Fountain Valley,CA","18962 Brookhurst St"," Fountain Valley","CA"," (714) 968-8901","Installed","Franchise",1758962.177
1021,-119.68331,36.627169,"McDonalds PlayPlace-Fowler,CA","327 W Merced"," Fowler","CA"," (559) 834-2740","Old-school","Franchise",2262615.451
1022,-121.986527,37.519048,"McDonalds [WM]-Fremont,CA","40580 Albrae St [WM]"," Fremont","CA"," (510) 656-3217","Old-school","Owned",2750218.298
1023,-122.01446,37.5568,"McDonalds-Fremont,CA","4318 Thornton Ave"," Fremont","CA"," (510) 791-7400","Installed","Franchise",2016188.653
1024,-121.98987,37.5495,"McDonalds-Fremont,CA","38860 Fremont Blvd"," Fremont","CA"," (510) 790-3954","Installed","Franchise",2033247.436
1025,-121.96698,37.53445,"McDonalds-Fremont,CA","40708 Grimmer Blvd"," Fremont","CA"," (510) 490-0929","Old-school","Franchise",1962904.73
1026,-121.9486,37.49056,"McDonalds-Fremont,CA","4101 Cushing Pkwy"," Fremont","CA"," (510) 656-5692","Old-school","Owned",1869234.643
1027,-121.92278,37.5386,"McDonalds-Fremont,CA","42800 Mission Blvd"," Fremont","CA"," (510) 656-9375","Old-school","Owned",1539866.873
1028,-122.03214,37.57098,"McDonalds PlayPlace-Fremont,CA","3990 Decoto Rd"," Fremont","CA"," (510) 742-1438","Old-school","Owned",1715310.51
1029,-119.859257,36.808507,"McDonalds [WM]-Fresno,CA","3680 W Shaw [WM]"," Fresno","CA"," (559) 271-4843","Installed","Franchise",1644672.548
1030,-119.785734,36.740685,"McDonalds [WM]-Fresno,CA","7065 Ingram Ave [WM]"," Fresno","CA"," (559) 432-8250","Old-school","Owned",1591125.133
1031,-119.721736,36.7361,"McDonalds [WM]-Fresno,CA","5125 E Kings Canyon [WM]"," Fresno","CA"," (559) 456-4505","Old-school","Owned",1358762.207
1032,-119.884105,36.808259,"McDonalds-Fresno,CA","5222 West Shaw Ave"," Fresno","CA"," (559) 276-7722","Old-school","Owned",1430696.75
1033,-119.850332,36.80806,"McDonalds-Fresno,CA","3237 W Shaw Ave"," Fresno","CA"," (559) 225-2870","Old-school","Owned",1824134.546
1034,-119.831667,36.757549,"McDonalds-Fresno,CA","1718 W Olive"," Fresno","CA"," (559) 268-5522","Old-school","Owned",2140914.79
1035,-119.790722,36.778723,"McDonalds-Fresno,CA","3115 N Blackstone Ave"," Fresno","CA"," (559) 229-0539","Installed","Franchise",2271279.026
1036,-119.790454,36.758178,"McDonalds-Fresno,CA","1248 N Blackstone"," Fresno","CA"," (559) 498-8435","Old-school","Owned",1925972.998
1037,-119.790107,36.820634,"McDonalds-Fresno,CA","5666 N Blackstone"," Fresno","CA"," (559) 432-2500","Old-school","Franchise",1911192.795
1038,-119.790052,36.74343,"McDonalds-Fresno,CA","1739 Divisadero St"," Fresno","CA"," (559) 268-4962","Installed","Franchise",2338946.138
1039,-119.781785,36.80879,"McDonalds-Fresno,CA","368 E Shaw Ave"," Fresno","CA"," (559) 224-1169","Installed","Owned",2100187.729
1040,-119.771563,36.706625,"McDonalds-Fresno,CA","3110 E Jensen"," Fresno","CA"," (559) 266-8381","Installed","Franchise",2312394.603
1041,-119.756954,36.808472,"McDonalds-Fresno,CA","1695 E Shaw Ave"," Fresno","CA"," (559) 336-6668","Installed","Franchise",2231060.103
1042,-119.755076,36.78674,"McDonalds-Fresno,CA","4176 E Dakota Ave"," Fresno","CA"," (559) 221-1377","Installed","Franchise",2524529.042
1043,-119.7538,36.836608,"McDonalds-Fresno,CA","6768 N Cedar"," Fresno","CA"," (559) 324-7168","Installed","Franchise",1645264.633
1044,-119.749587,36.73608,"McDonalds-Fresno,CA","4505 E Kings Canyon Rd"," Fresno","CA"," (559) 255-7110","Installed","Franchise",2197408.446
1045,-119.697518,36.736171,"McDonalds-Fresno,CA","5645 E Kings Canyon Rd"," Fresno","CA"," (559) 251-1364","Old-school","Owned",2029888.691
1046,-119.862044,36.779296,"McDonalds PlayPlace-Fresno,CA","3798 W Shields Ave"," Fresno","CA"," (559) 274-1284","Installed","Franchise",1981889.494
1047,-119.84769,36.83816,"McDonalds PlayPlace-Fresno,CA","7035 N Marks Ave"," Fresno","CA"," (559) 438-8485","Installed","Franchise",1772540.421
1048,-119.826258,36.793143,"McDonalds PlayPlace-Fresno,CA","4190 N West Ave"," Fresno","CA"," (559) 248-9378","Installed","Franchise",2275149.494
1049,-119.802052,36.837858,"McDonalds PlayPlace-Fresno,CA","7025 N Ingram Ave"," Fresno","CA"," (559) 432-5593","Installed","Franchise",2199647.824
1050,-119.772907,36.851702,"McDonalds PlayPlace-Fresno,CA","669 E Nees Ave"," Fresno","CA"," (559) 448-8654","Installed","Franchise",1937141.431
1051,-119.735729,36.765337,"McDonalds PlayPlace-Fresno,CA","4803 E McKinley"," Fresno","CA"," (559) 453-9128","Old-school","Owned",2345261.703
1052,-119.699953,36.793012,"McDonalds PlayPlace-Fresno,CA","5608 E Ashlan"," Fresno","CA"," (559) 291-8381","Installed","Franchise",2277650.638
1053,-123.80734,39.42387,"McDonalds-Ft Bragg,CA","1190 S Main St"," Ft Bragg","CA"," (707) 964-3122","Old-school","Owned",2077025.382
1054,-117.95989,33.87711,"McDonalds-Fullerton,CA","1891 W Malvern Ave"," Fullerton","CA"," (714) 680-6830","Installed","Owned",1948411.554
1055,-117.92378,33.87407,"McDonalds-Fullerton,CA","119 E Chapman Ave"," Fullerton","CA"," (714) 879-3338","Installed","Franchise",2308864.985
1056,-117.9594,33.85865,"McDonalds PlayPlace-Fullerton,CA","1341 S Brookhurst Rd"," Fullerton","CA"," (714) 870-0171","Old-school","Owned",1977672.36
1057,-121.29464,38.25306,"McDonalds PlayPlace-Galt,CA","324 Pine St"," Galt","CA"," (209) 745-2909","Installed","Franchise",1351503.691
1058,-118.0286,33.78786,"McDonalds PlayPlace-Garden Grove,CA","12051 Valley View St"," Garden Grove","CA"," (714) 898-1115","Installed","Franchise",1762289.985
1059,-117.9613,33.78873,"McDonalds PlayPlace-Garden Grove,CA","9845 Chapman Ave"," Garden Grove","CA"," (714) 530-0410","Installed","Owned",1895402.62
1060,-117.95683,33.75935,"McDonalds PlayPlace-Garden Grove,CA","9852 Westminster Ave"," Garden Grove","CA"," (714) 530-3694","Installed","Owned",2337678.257
1061,-117.9373,33.77435,"McDonalds PlayPlace-Garden Grove,CA","11171 Garden Grove Blvd"," Garden Grove","CA"," (714) 537-4605","Old-school","Owned",1876231.523
1062,-117.92051,33.76043,"McDonalds PlayPlace-Garden Grove,CA","13971 Harbor Blvd"," Garden Grove","CA"," (714) 554-5758","Installed","Franchise",2170324.678
1063,-117.91461,33.78077,"McDonalds PlayPlace-Garden Grove,CA","12542 Harbor Blvd"," Garden Grove","CA"," (714) 971-2840","Old-school","Owned",1933590.096
1064,-118.3282,33.88276,"McDonalds-Gardena,CA","15810 Crenshaw Blvd"," Gardena","CA"," (310) 538-5183","Old-school","Franchise",2240310.368
1065,-118.29813,33.87268,"McDonalds-Gardena,CA","1398 W Artesia Blvd"," Gardena","CA"," (310) 538-4977","Installed","Franchise",2096496.136
1066,-118.291579,33.91642,"McDonalds-Gardena,CA","1747 West El Segundo Blvd"," Gardena","CA"," (323) 779-7322","Installed","Franchise",2102023.413
1067,-118.29049,33.90176,"McDonalds-Gardena,CA","850 W Rosecrans Ave"," Gardena","CA"," (310) 538-3279","Installed","Owned",1834649.766
1068,-118.28323,33.89342,"McDonalds-Gardena,CA","15235 S Figueroa Ave"," Gardena","CA"," (310) 329-5511","Installed","Franchise",1737729.348
1069,-118.30085,33.89132,"McDonalds PlayPlace-Gardena,CA","1419 W Redondo Beach Blvd"," Gardena","CA"," (310) 324-8619","Old-school","Owned",2503340.827
1070,-121.557039,37.0051,"McDonalds [WM]-Gilroy,CA","Hwy 101 & Hwy 152 [WM]"," Gilroy","CA"," (408) 848-3820","Old-school","Owned",1943258.657
1071,-121.56298,37.02363,"McDonalds-Gilroy,CA","8390 Arroyo Cir"," Gilroy","CA"," (408) 847-5446","Old-school","Owned",1486248.681
1072,-121.5864,37.01363,"McDonalds PlayPlace-Gilroy,CA","797 1st St"," Gilroy","CA"," (408) 842-2524","Old-school","Franchise",1585510.966
1073,-121.56027,37.00132,"McDonalds PlayPlace-Gilroy,CA","6990 Chestnut St"," Gilroy","CA"," (408) 842-7775","Old-school","Owned",1584301.119
1074,-118.28908,34.17039,"McDonalds-Glendale,CA","1634 W Glenoaks Blvd"," Glendale","CA"," (818) 246-8900","Installed","Franchise",1962700.439
1075,-118.25909,34.14595,"McDonalds-Glendale,CA","1322 Glendale Galleria Mall"," Glendale","CA"," (818) 550-7550","Installed","Franchise",2390373.078
1076,-118.2578,34.153,"McDonalds-Glendale,CA","500 N Central Ave"," Glendale","CA"," (818) 246-1526","Installed","Franchise",2232554.154
1077,-118.23647,34.14257,"McDonalds-Glendale,CA","1326 E Colorado St"," Glendale","CA"," (818) 247-4202","Installed","Franchise",1902554.079
1078,-118.22902,34.16894,"McDonalds-Glendale,CA","1544 Canada Blvd"," Glendale","CA"," (818) 553-1812","Installed","Franchise",1661333.255
1079,-117.830311,34.128977,"McDonalds PlayPlace-Glendora,CA","1835 Alosta Ave"," Glendora","CA"," (626) 963-4781","Installed","Franchise",1839246.683
1080,-117.641,34.10683,"McDonalds PlayPlace-Glendora,CA","117 W Arrow Hwy"," Glendora","CA"," (626) 963-2210","Installed","Franchise",2130798.218
1081,-119.87328,34.42707,"McDonalds-Goleta,CA","6900 Market Place Dr"," Goleta","CA"," (805) 961-8159","Installed","Franchise",1739802.699
1082,-121.43698,36.51384,"McDonalds-Gonzales,CA","805 5th St"," Gonzales","CA"," (831) 675-8753","Old-school","Franchise",1560915.061
1083,-118.50191,34.28546,"McDonalds-Granada Hills,CA","11840 Balboa Blvd"," Granada Hills","CA"," (818) 360-8859","Installed","Franchise",1979821.592
1084,-121.037703,39.237017,"McDonalds PlayPlace-Grass Valley,CA","11954 Nevada City Hwy"," Grass Valley","CA"," (530) 273-2518","Installed","Owned",1824860.985
1085,-121.688044,39.360061,"McDonalds PlayPlace-Gridley,CA","1513 Hwy 99"," Gridley","CA"," (530) 846-3222","Installed","Owned",1559060.59
1086,-120.612354,35.120971,"McDonalds-Grover City,CA","1550 Grand Ave"," Grover City","CA"," (805) 481-0560","Old-school","Owned",2121896.609
1087,-121.00015,37.25988,"McDonalds-Gustine,CA","430 1st Ave"," Gustine","CA"," (209) 854-3442","Installed","Owned",1956939.1
1088,-117.97308,33.98057,"McDonalds-Hacienda Heights,CA","3123 S Hacienda Blvd"," Hacienda Heights","CA"," (626) 961-9351","Old-school","Owned",2671163.889
1089,-117.96607,34.01162,"McDonalds PlayPlace-Hacienda Heights,CA","15628 Gale Ave"," Hacienda Heights","CA"," (626) 333-8908","Old-school","Owned",1508393.754
1090,-122.43373,37.46862,"McDonalds PlayPlace-Half Moon Bay,CA","100 Cabrillo Hwy N"," Half Moon Bay","CA"," (650) 726-1222","Old-school","Owned",1973783.989
1091,-119.672894,36.337905,"McDonalds [WM]-Hanford,CA","Mall Rd & 12th Ave [WM]"," Hanford","CA"," (559) 582-4115","Installed","Franchise",1843133.199
1092,-119.6498,36.327863,"McDonalds-Hanford,CA","335 W Lacey Blvd"," Hanford","CA"," (559) 584-3422","Installed","Franchise",1863666.882
1093,-119.645798,36.327171,"McDonalds-Hanford,CA","12th and Hanford Mall Loop"," Hanford","CA"," (559) 587-4558","Installed","Franchise",2350853.646
1094,-119.656479,36.342811,"McDonalds PlayPlace-Hanford,CA","810 W Grangeville"," Hanford","CA"," (559) 584-1988","Old-school","Franchise",2127224.403
1095,-118.30804,33.78933,"McDonalds-Harbor City,CA","1712 Pacific Coast Hwy"," Harbor City","CA"," (310) 530-9520","Installed","Franchise",2176600.934
1096,-118.07526,33.83169,"McDonalds PlayPlace-Hawaiian Gardens,CA","12029 E Carson St"," Hawaiian Gardens","CA"," (562) 402-8039","Installed","Franchise",2322556.926
1097,-118.37274,33.90163,"McDonalds PlayPlace-Hawthorne,CA","5306 W Rosecrans Ave"," Hawthorne","CA"," (310) 643-6691","Installed","Franchise",1980738.535
1098,-118.34747,33.91626,"McDonalds PlayPlace-Hawthorne,CA","4160 W El Segundo Blvd"," Hawthorne","CA"," (323) 772-9619","Old-school","Franchise",1754759.833
1099,-122.12123,37.67119,"McDonalds-Hayward,CA","18708 Hesperian Blvd"," Hayward","CA"," (510) 481-2825","Installed","Franchise",1684022.208
1100,-122.09519,37.63155,"McDonalds-Hayward,CA","2299 W Tennyson Rd"," Hayward","CA"," (510) 887-3021","Installed","Franchise",2267298.099
1101,-122.08144,37.66775,"McDonalds-Hayward,CA","23989 Watkins St"," Hayward","CA"," (510) 881-5294","Old-school","Owned",1552558.862
1102,-122.09479,37.66875,"McDonalds PlayPlace-Hayward,CA","355 W A St"," Hayward","CA"," (510) 732-1901","Old-school","Owned",2093445.516
1103,-122.0663,37.60965,"McDonalds PlayPlace-Hayward,CA","30147 Industrial Pkwy"," Hayward","CA"," (510) 471-8292","Old-school","Owned",1645427.735
1104,-122.0654,37.64918,"McDonalds PlayPlace-Hayward,CA","26253 Mission Blvd"," Hayward","CA"," (510) 538-8447","Installed","Franchise",2084319.704
1105,-122.86865,38.60557,"McDonalds-Healdsburg,CA","110 Healdsburg Ave"," Healdsburg","CA"," (707) 431-8846","Old-school","Franchise",2435893.699
1106,-117.006669,33.72937,"McDonalds-Hemet,CA","Sanderson & Stetson"," Hemet","CA"," (951) 652-2412","Old-school","Franchise",1725738.269
1107,-116.99563,33.74727,"McDonalds-Hemet,CA","2321 W Florida Ave"," Hemet","CA"," (951) 658-4603","Installed","Franchise",2236527.079
1108,-122.27052,38.00898,"McDonalds PlayPlace-Hercules,CA","1570 Sycamore Ave"," Hercules","CA"," (510) 245-0912","Old-school","Owned",2121436.109
1109,-118.3927,33.86324,"McDonalds-Hermosa Beach,CA","1107 Pacific Coast Hwy"," Hermosa Beach","CA"," (310) 798-2832","Installed","Franchise",2146612.229
1110,-117.34739,34.42692,"McDonalds-Hesperia,CA","14466 Main St"," Hesperia","CA"," (760) 948-2171","Installed","Franchise",2239768.078
1111,-117.28587,34.41936,"McDonalds-Hesperia,CA","17284 Main St"," Hesperia","CA"," (760) 948-1202","Installed","Franchise",2037900.941
1112,-117.19719,34.13594,"McDonalds [WM]-Highland,CA","4210 Highland Ave [WM]"," Highland","CA"," (909) 863-0906","Installed","Owned",1904299.018
1113,-117.19838,34.12139,"McDonalds PlayPlace-Highland,CA","27774 Baseline St"," Highland","CA"," (909) 863-9400","Installed","Owned",1530339.631
1114,-118.19324,34.11892,"McDonalds PlayPlace-Highland Park,CA","5725 York Blvd"," Highland Park","CA"," (323) 258-1035","Old-school","Owned",1336363.088
1115,-120.84997,37.40368,"McDonalds-Hilmar,CA","7960 N Lander Ave"," Hilmar","CA"," (209) 669-9982","Installed","Franchise",1895027.369
1116,-121.4015,36.85869,"McDonalds-Hollister,CA","151 San Felipe Rd"," Hollister","CA"," (831) 637-0553","Old-school","Owned",1679568.15
1117,-121.38932,36.83704,"McDonalds PlayPlace-Hollister,CA","1711 Airline Hwy"," Hollister","CA"," (831) 637-9143","Installed","Franchise",1494693.926
1118,-118.345219,34.1016,"McDonalds-Hollywood,CA","1133 North La Brea Ave"," Hollywood","CA"," (323) 876-8844","Installed","Franchise",1557854.715
1119,-118.34422,34.09126,"McDonalds-Hollywood,CA","1133 N La Brea Ave"," Hollywood","CA"," (323) 876-8844","Installed","Franchise",1405641.793
1120,-118.3382,34.10139,"McDonalds-Hollywood,CA","6776 Hollywood Blvd"," Hollywood","CA"," (323) 464-2720","Old-school","Owned",1475429.924
1121,-118.326774,34.096447,"McDonalds-Hollywood,CA","1413 North Vine"," Hollywood","CA"," (323) 461-0863","Installed","Franchise",1604019.315
